ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,URBANICITY,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,CLAIM_FLAG,CLM_AMT
278452834,0,12-Jul-53,46,0,10,,No,"$288,592 ",Yes,M,Masters,Lawyer,Highly Urban/ Urban,7,Private,"$6,100 ",11,Pickup,$0 ,0,No,0,15,0,$0 
578571131,0,17-Sep-61,38,0,9,"$30,822 ",No,"$125,424 ",No,M,High School,Clerical,Highly Urban/ Urban,33,Commercial,"$20,060 ",1,Van,$0 ,0,No,1,4,0,$0 
22340563,1,26-May-57,42,3,17,"$23,759 ",No,"$151,636 ",Yes,M,High School,Clerical,Highly Rural/ Rural,66,Private,"$12,420 ",6,Minivan,$0 ,0,No,0,1,0,$0 
376722383,0,15-Apr-57,42,0,11,"$106,538 ",No,$0 ,No,F,PhD,Home Maker,Highly Rural/ Rural,57,Private,"$27,470 ",4,Minivan,$0 ,0,No,0,,0,$0 
469123359,0,6-Jul-51,48,0,12,"$34,669 ",No,"$146,134 ",Yes,M,High School,Clerical,Highly Urban/ Urban,42,Commercial,"$8,630 ",1,Pickup,"$2,499 ",3,No,1,1,1,"$4,433 "
464936366,1,30-May-59,40,1,,"$126,291 ",No,"$320,281 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,24,Private,"$25,130 ",6,Minivan,$0 ,0,No,0,17,0,$0 
548740457,0,31-Jul-51,48,0,0,$0 ,No,$0 ,Yes,M,High School,Student,Highly Urban/ Urban,48,Commercial,"$1,500 ",4,Minivan,"$25,494 ",3,Yes,6,8,1,"$2,316 "
246276984,0,24-Mar-54,45,0,11,"$92,792 ",No,$0 ,No,F,Masters,Lawyer,Highly Urban/ Urban,28,Private,"$6,000 ",1,Sports Car,"$8,609 ",2,No,4,17,0,$0 
778653455,0,19-Jan-59,40,0,11,"$17,020 ",No,"$93,220 ",Yes,M,<High School,Clerical,Highly Rural/ Rural,5,Commercial,"$7,960 ",6,Pickup,$0 ,0,No,1,1,0,$0 
619782889,0,9-Oct-58,41,0,10,"$69,292 ",No,"$224,779 ",Yes,M,Bachelors,Manager,Highly Urban/ Urban,31,Private,"$18,690 ",13,Minivan,$0 ,0,No,0,5,0,$0 
892777955,0,26-Apr-58,41,0,10,"$34,473 ",No,"$170,845 ",Yes,F,High School,Professional,Highly Urban/ Urban,6,Private,"$14,250 ",10,SUV,$0 ,0,No,1,9,0,$0 
90811904,0,19-Jul-45,54,0,13,"$136,052 ",No,$0 ,No,M,Masters,Lawyer,Highly Urban/ Urban,33,Private,"$20,510 ",11,Minivan,"$6,779 ",2,No,0,13,0,$0 
16612628,0,17-Dec-61,37,2,4,"$40,091 ",No,"$154,672 ",Yes,F,High School,Professional,Highly Urban/ Urban,9,Private,"$5,510 ",3,Sports Car,$0 ,0,Yes,2,1,0,$0 
638742959,0,29-May-49,50,0,12,"$180,074 ",No,"$442,649 ",Yes,F,PhD,Doctor,Highly Urban/ Urban,59,Private,"$35,520 ",4,Sports Car,"$4,657 ",3,No,6,1,1,"$5,160 "
825724098,0,16-May-55,44,1,5,"$31,473 ",Yes,"$189,278 ",No,F,High School,Clerical,Highly Urban/ Urban,45,Private,"$14,970 ",1,Minivan,"$7,700 ",1,No,1,6,0,$0 
337891312,0,26-Oct-40,59,0,,"$126,093 ",No,$0 ,No,F,Masters,Lawyer,Highly Urban/ Urban,62,Private,"$14,110 ",1,SUV,$0 ,0,Yes,0,4,0,$0 
487946012,0,30-Dec-43,55,0,,"$42,516 ",No,$0 ,No,M,High School,Clerical,Highly Rural/ Rural,54,Private,"$14,570 ",1,Minivan,$0 ,0,No,3,8,0,$0 
12986392,0,24-Dec-72,26,3,8,"$68,524 ",Yes,$0 ,No,F,Bachelors,Professional,Highly Urban/ Urban,34,Private,"$1,500 ",3,Sports Car,"$7,946 ",3,No,11,10,1,"$2,651 "
531858441,0,4-Nov-52,47,0,10,"$36,229 ",No,"$148,633 ",No,F,High School,Clerical,Highly Rural/ Rural,48,Private,"$5,120 ",6,SUV,$0 ,0,Yes,0,1,0,$0 
593816518,0,11-Sep-54,45,0,11,"$125,058 ",No,$0 ,No,M,PhD,,Highly Urban/ Urban,33,Commercial,"$18,510 ",1,Van,$0 ,0,Yes,0,8,1,"$2,418 "
653979703,0,25-Dec-44,54,0,13,"$52,895 ",No,$0 ,No,M,High School,Professional,Highly Urban/ Urban,34,Private,"$12,260 ",1,Minivan,"$8,229 ",2,No,1,11,0,$0 
22768868,0,1-Oct-50,49,0,11,,No,"$195,236 ",Yes,M,PhD,Doctor,Highly Urban/ Urban,44,Private,"$16,790 ",6,Van,"$4,670 ",2,No,3,18,0,$0 
986800357,1,26-May-59,40,2,10,"$55,395 ",Yes,"$194,491 ",No,F,<High School,Clerical,Highly Rural/ Rural,45,Private,"$28,910 ",8,Minivan,$0 ,0,Yes,0,1,0,$0 
862263401,0,7-Jan-55,44,1,15,"$87,445 ",No,,Yes,M,High School,Blue Collar,Highly Rural/ Rural,44,Commercial,"$17,200 ",3,Van,$0 ,0,No,0,1,0,$0 
109837109,1,17-Oct-62,37,2,14,"$75,605 ",No,"$215,859 ",Yes,F,Bachelors,Blue Collar,Highly Urban/ Urban,61,Commercial,"$14,430 ",9,SUV,$0 ,0,No,1,13,0,$0 
273566676,0,11-Apr-61,38,0,9,"$12,216 ",No,$0 ,No,F,High School,Student,Highly Urban/ Urban,39,Commercial,"$5,560 ",6,SUV,$0 ,0,Yes,0,1,1,"$2,080 "
421896035,0,13-Aug-61,38,0,5,"$29,624 ",No,"$151,927 ",Yes,M,High School,Clerical,Highly Urban/ Urban,49,Commercial,"$21,410 ",10,Van,"$6,119 ",1,No,6,8,0,$0 
625329608,0,28-Oct-56,43,0,13,"$78,854 ",No,"$274,939 ",No,M,High School,Blue Collar,Highly Urban/ Urban,29,Commercial,"$38,900 ",1,Panel Truck,$0 ,0,No,2,6,0,$0 
146613590,2,9-Oct-57,42,3,0,$0 ,No,"$83,970 ",Yes,F,Bachelors,Home Maker,Highly Urban/ Urban,5,Private,"$9,240 ",4,Minivan,$0 ,0,Yes,0,13,0,$0 
770232547,0,9-Jan-52,47,0,2,"$52,284 ",No,"$229,647 ",No,F,PhD,Manager,Highly Urban/ Urban,34,Private,"$11,440 ",1,SUV,$0 ,0,No,1,13,0,$0 
434682556,0,18-May-48,51,0,15,,No,"$102,667 ",Yes,M,<High School,Clerical,Highly Urban/ Urban,52,Private,"$9,960 ",6,Pickup,$0 ,0,No,0,5,0,$0 
304108310,0,13-Mar-57,42,0,10,"$6,600 ",No,$0 ,No,F,Bachelors,Home Maker,Highly Urban/ Urban,32,Private,"$4,050 ",7,SUV,$0 ,0,No,0,10,0,$0 
118045457,0,7-Jan-39,60,0,14,"$41,048 ",No,$0 ,No,M,Bachelors,Manager,Highly Urban/ Urban,5,Private,"$8,040 ",1,Minivan,$0 ,0,No,0,4,0,$0 
817582283,0,16-Sep-52,47,0,6,"$124,520 ",No,"$352,158 ",Yes,M,Masters,Lawyer,Highly Urban/ Urban,21,Private,"$22,050 ",10,Minivan,$0 ,0,No,3,9,0,$0 
629851275,0,8-May-50,49,0,14,"$21,129 ",No,$0 ,No,F,Masters,Home Maker,Highly Urban/ Urban,24,Private,"$8,660 ",7,SUV,$0 ,0,No,2,15,0,$0 
898056884,0,10-Sep-66,33,5,13,"$28,084 ",No,"$132,519 ",Yes,F,High School,Clerical,Highly Urban/ Urban,43,Private,"$11,100 ",1,SUV,$555 ,2,No,3,1,1,"$4,618 "
462823578,0,23-Jan-64,35,1,9,"$77,179 ",Yes,$0 ,No,M,High School,Blue Collar,Highly Urban/ Urban,34,Commercial,"$12,720 ",10,Minivan,$0 ,0,No,0,4,1,"$4,966 "
696313030,0,15-Sep-52,47,0,7,"$21,517 ",No,"$130,812 ",Yes,M,High School,Clerical,Highly Urban/ Urban,34,Commercial,"$27,430 ",4,Panel Truck,"$6,934 ",2,No,1,1,0,$0 
786014333,0,12-Feb-56,43,2,14,"$36,849 ",No,"$187,005 ",Yes,M,<High School,Blue Collar,Highly Urban/ Urban,27,Private,"$9,480 ",4,Minivan,$0 ,0,No,0,8,0,$0 
649487880,0,30-Nov-52,46,0,0,$0 ,No,$0 ,No,F,<High School,Home Maker,Highly Rural/ Rural,41,Private,"$6,100 ",3,Sports Car,$0 ,0,No,3,1,0,$0 
280228102,0,24-Sep-47,52,0,7,"$71,208 ",No,"$285,153 ",Yes,M,Bachelors,Manager,Highly Urban/ Urban,15,Commercial,"$20,870 ",9,Van,$0 ,0,No,1,14,0,$0 
93454550,0,6-Jan-62,37,1,0,,No,$0 ,Yes,F,High School,Student,Highly Rural/ Rural,38,Private,"$5,000 ",13,Sports Car,"$5,342 ",3,No,2,5,0,$0 
406043790,1,16-Feb-56,43,2,14,"$71,141 ",Yes,"$217,600 ",No,M,Bachelors,Manager,Highly Urban/ Urban,36,Private,"$14,010 ",13,Minivan,$716 ,3,No,3,1,0,$0 
495703528,0,21-Oct-71,28,1,9,"$12,117 ",Yes,$0 ,No,M,Bachelors,Student,Highly Urban/ Urban,26,Commercial,"$5,510 ",1,Pickup,$0 ,0,No,3,1,1,"$4,120 "
901859685,0,31-Oct-44,55,0,0,$0 ,No,"$60,179 ",Yes,F,Bachelors,Home Maker,Highly Urban/ Urban,30,Private,"$19,590 ",6,Sports Car,$0 ,0,No,0,11,0,$0 
703813576,0,8-Jun-48,51,0,9,"$271,813 ",No,"$631,309 ",Yes,M,PhD,,Highly Urban/ Urban,48,Commercial,"$49,230 ",1,Panel Truck,$0 ,0,No,0,6,0,$0 
877619886,0,19-Mar-45,54,0,11,,No,"$153,917 ",Yes,F,High School,Home Maker,Highly Rural/ Rural,5,Private,"$7,450 ",12,SUV,$0 ,0,No,0,8,0,$0 
177594902,0,2-Oct-67,32,0,9,"$53,194 ",No,$0 ,No,F,Masters,,Highly Urban/ Urban,32,Private,"$19,660 ",10,SUV,"$8,085 ",2,No,0,13,0,$0 
589095530,0,4-Dec-58,40,3,,"$45,216 ",No,"$198,322 ",Yes,F,Bachelors,Blue Collar,Highly Rural/ Rural,44,Private,"$14,610 ",8,Minivan,$0 ,0,No,0,7,0,$0 
749524608,1,18-Feb-54,45,2,13,"$90,479 ",No,"$250,111 ",Yes,M,Masters,,Highly Urban/ Urban,30,Commercial,"$36,330 ",1,Panel Truck,$0 ,0,No,0,1,1,"$3,213 "
515235975,0,26-Sep-45,54,0,5,"$132,687 ",No,$0 ,No,F,PhD,Doctor,Highly Urban/ Urban,55,Private,"$20,170 ",10,SUV,$0 ,0,No,0,18,0,$0 
743343664,0,9-Jun-60,39,0,12,"$59,935 ",No,"$173,337 ",Yes,F,Bachelors,Blue Collar,Highly Urban/ Urban,35,Commercial,"$7,490 ",15,SUV,$0 ,0,No,0,13,0,$0 
75005626,0,24-May-58,41,0,9,"$18,939 ",No,$0 ,No,M,<High School,Blue Collar,Highly Urban/ Urban,50,Private,"$5,600 ",6,Minivan,"$5,171 ",4,No,4,1,1,"$3,896 "
637739719,0,23-Apr-47,52,0,7,"$64,014 ",No,"$244,863 ",Yes,M,<High School,Blue Collar,Highly Urban/ Urban,33,Commercial,"$16,870 ",1,Van,"$5,542 ",4,No,1,5,0,$0 
709596972,0,25-May-56,43,2,10,"$50,952 ",Yes,$0 ,No,M,High School,Blue Collar,Highly Urban/ Urban,27,Private,"$10,900 ",7,Minivan,$0 ,0,No,0,9,1,"$1,834 "
755108654,0,4-Dec-55,43,1,11,"$82,918 ",Yes,$0 ,No,M,Bachelors,Manager,Highly Urban/ Urban,15,Private,"$21,950 ",6,Van,"$5,074 ",3,No,4,12,0,$0 
950019533,0,2-Dec-48,50,0,14,,No,"$175,499 ",Yes,F,High School,Clerical,Highly Rural/ Rural,50,Private,"$5,470 ",1,Sports Car,"$8,270 ",2,No,3,,0,$0 
977453384,0,29-Nov-52,46,0,12,"$54,945 ",No,,Yes,F,High School,Professional,Highly Urban/ Urban,40,Private,"$12,220 ",1,SUV,"$6,780 ",1,No,0,10,1,"$4,915 "
463389000,0,19-Feb-56,43,0,,"$86,347 ",No,"$254,834 ",Yes,F,Masters,Manager,Highly Urban/ Urban,34,Private,"$23,570 ",6,Minivan,$0 ,0,No,1,12,0,$0 
873874991,0,5-Jul-59,40,1,13,"$97,217 ",Yes,$0 ,No,M,Masters,,Highly Urban/ Urban,32,Commercial,"$21,930 ",6,Van,"$49,178 ",2,No,0,14,0,$0 
593896029,2,4-Mar-59,40,2,6,"$80,395 ",No,"$260,592 ",Yes,M,Bachelors,Manager,Highly Urban/ Urban,31,Commercial,"$22,770 ",1,Panel Truck,"$14,003 ",1,Yes,5,11,0,$0 
464550883,0,25-Jul-55,44,0,0,$0 ,No,$0 ,No,F,PhD,Home Maker,Highly Urban/ Urban,26,Private,"$5,900 ",7,SUV,"$8,822 ",2,No,0,15,0,$0 
430513091,1,13-Jan-54,45,3,11,"$22,679 ",No,"$163,845 ",Yes,F,High School,Clerical,Highly Rural/ Rural,37,Private,"$24,120 ",1,Pickup,$0 ,0,No,3,5,0,$0 
600333033,0,17-Jul-46,53,0,14,$18 ,No,"$104,869 ",Yes,F,High School,Home Maker,Highly Urban/ Urban,48,Private,"$17,300 ",6,Minivan,$0 ,0,No,2,1,0,$0 
199954438,0,31-Jul-48,51,0,11,"$48,580 ",No,$0 ,No,F,Bachelors,Professional,Highly Rural/ Rural,11,Private,"$21,220 ",4,SUV,$0 ,0,No,3,4,0,$0 
895283750,0,20-Feb-60,39,0,11,"$108,311 ",No,"$332,473 ",Yes,M,Bachelors,Manager,Highly Urban/ Urban,43,Private,"$24,550 ",4,Minivan,$0 ,0,No,1,1,0,$0 
790468429,0,25-Jan-47,52,0,12,"$66,888 ",No,"$214,191 ",Yes,F,PhD,Professional,Highly Urban/ Urban,52,Private,"$22,050 ",5,SUV,$0 ,0,No,1,12,0,$0 
918239888,0,3-Jun-42,57,0,13,"$119,975 ",No,"$339,052 ",Yes,F,PhD,Doctor,Highly Urban/ Urban,40,Private,"$7,880 ",6,Sports Car,$0 ,0,No,1,13,0,$0 
320360758,0,3-Apr-75,24,0,12,"$12,527 ",No,"$70,594 ",Yes,F,Bachelors,Clerical,Highly Urban/ Urban,19,Private,"$13,980 ",1,Minivan,$0 ,0,No,0,7,0,$0 
487053941,0,1-May-63,36,1,8,"$20,494 ",No,$0 ,Yes,M,High School,Student,Highly Urban/ Urban,22,Commercial,"$5,000 ",1,Pickup,"$1,091 ",1,No,5,7,1,"$4,104 "
435103104,0,28-Jun-41,58,0,,"$45,977 ",No,,Yes,F,High School,Blue Collar,Highly Urban/ Urban,52,Commercial,"$9,960 ",13,SUV,"$1,444 ",1,No,6,10,1,"$5,524 "
192541686,0,22-Jun-53,46,0,,,No,"$195,795 ",Yes,M,Masters,,Highly Urban/ Urban,5,Commercial,"$27,170 ",4,Panel Truck,"$5,788 ",3,No,6,,0,$0 
377628766,0,18-Sep-47,52,0,8,"$273,507 ",No,"$630,267 ",No,M,PhD,Manager,Highly Urban/ Urban,26,Commercial,"$17,570 ",1,Van,"$10,200 ",3,No,6,16,1,"$3,975 "
866863943,0,17-Dec-69,29,4,10,"$53,758 ",No,"$139,900 ",Yes,F,Bachelors,Clerical,Highly Urban/ Urban,45,Private,"$22,540 ",5,Sports Car,$0 ,0,No,0,9,0,$0 
978672879,0,30-Sep-70,29,4,11,"$22,698 ",Yes,$0 ,No,F,High School,Clerical,Highly Rural/ Rural,30,Private,"$20,120 ",1,Pickup,$0 ,0,Yes,1,1,0,$0 
220618661,0,18-Oct-50,49,0,7,"$67,026 ",No,"$239,518 ",No,F,Masters,Manager,Highly Urban/ Urban,72,Private,"$7,690 ",4,SUV,"$4,832 ",2,No,0,19,0,$0 
181936727,0,5-Jun-65,34,1,10,"$79,445 ",Yes,$0 ,No,F,PhD,Lawyer,Highly Urban/ Urban,36,Private,"$12,840 ",1,SUV,$0 ,0,Yes,3,,1,"$5,664 "
595903589,0,6-Aug-42,57,0,9,"$162,519 ",No,$0 ,No,F,PhD,Doctor,Highly Urban/ Urban,25,Private,"$23,450 ",4,Minivan,"$8,044 ",3,No,2,14,1,"$6,761 "
254668516,0,8-Aug-54,45,0,12,"$73,473 ",No,"$251,927 ",Yes,F,Bachelors,Blue Collar,Highly Urban/ Urban,32,Commercial,"$10,710 ",8,SUV,$0 ,0,No,0,9,0,$0 
17740614,0,2-Sep-61,38,0,13,"$50,015 ",No,$0 ,No,F,High School,Clerical,Highly Rural/ Rural,25,Private,"$14,410 ",11,SUV,$0 ,0,No,3,1,0,$0 
260444103,0,10-Apr-65,34,1,12,"$16,839 ",No,"$76,152 ",Yes,M,<High School,Clerical,Highly Urban/ Urban,37,Private,"$7,340 ",4,Pickup,$0 ,0,No,1,1,0,$0 
580354782,0,8-Oct-68,31,1,11,"$64,365 ",No,,Yes,M,Masters,Manager,Highly Urban/ Urban,23,Commercial,"$4,900 ",3,Pickup,"$6,156 ",1,No,0,16,1,"$6,217 "
521081304,0,28-Apr-51,48,0,8,"$146,434 ",No,"$381,639 ",No,M,Masters,Professional,Highly Rural/ Rural,27,Private,"$44,050 ",4,Minivan,$0 ,0,No,0,21,0,$0 
687071129,0,12-Jan-47,52,0,11,"$74,175 ",No,,No,M,High School,Professional,Highly Urban/ Urban,24,Private,"$14,120 ",7,Minivan,"$2,484 ",1,No,3,10,0,$0 
244035286,0,14-Jun-67,32,1,12,,Yes,$0 ,No,M,Masters,,Highly Urban/ Urban,37,Private,"$9,060 ",10,Pickup,$0 ,0,No,0,15,1,"$2,956 "
26465136,0,13-Apr-56,43,2,14,"$92,731 ",Yes,"$274,126 ",No,F,Masters,Lawyer,Highly Urban/ Urban,18,Private,"$18,730 ",4,SUV,"$1,558 ",3,No,0,12,0,$0 
262921247,0,19-Aug-43,56,0,9,"$36,635 ",No,"$132,567 ",Yes,F,High School,Clerical,Highly Urban/ Urban,16,Private,"$5,160 ",6,SUV,"$24,822 ",3,Yes,4,11,1,"$5,201 "
224200408,0,20-Dec-64,34,1,0,$0 ,Yes,$0 ,No,M,High School,Student,Highly Urban/ Urban,32,Commercial,"$11,910 ",4,Pickup,"$2,361 ",3,No,4,1,1,"$4,568 "
702751566,0,24-Dec-48,50,0,12,"$98,172 ",No,$0 ,No,F,Masters,Lawyer,Highly Rural/ Rural,5,Private,"$16,320 ",13,Minivan,$0 ,0,No,3,20,0,$0 
63175,0,27-Dec-48,50,0,8,,No,"$282,453 ",Yes,F,Bachelors,Manager,Highly Urban/ Urban,14,Private,"$16,740 ",4,Minivan,$0 ,0,Yes,0,14,0,$0 
764378006,0,15-Jun-59,40,0,11,"$59,822 ",No,"$171,876 ",Yes,F,High School,Blue Collar,Highly Urban/ Urban,51,Commercial,"$18,110 ",1,Minivan,"$7,769 ",3,No,4,1,1,"$3,751 "
623312508,0,23-Feb-48,51,0,12,"$51,628 ",No,"$206,070 ",Yes,F,Bachelors,Professional,Highly Urban/ Urban,34,Private,"$6,940 ",4,SUV,$0 ,0,No,0,,0,$0 
824026013,0,11-Jan-52,47,0,8,"$87,236 ",No,"$280,361 ",No,M,Masters,Lawyer,Highly Urban/ Urban,62,Private,"$9,820 ",1,SUV,$0 ,0,Yes,3,1,0,$0 
462775314,0,30-Jun-64,35,2,7,"$66,662 ",No,"$206,692 ",Yes,F,High School,Blue Collar,Highly Rural/ Rural,73,Commercial,"$11,670 ",6,SUV,$0 ,0,No,3,8,0,$0 
860806479,0,27-Jan-45,54,0,9,"$3,032 ",No,"$96,814 ",Yes,F,PhD,Doctor,Highly Urban/ Urban,51,Private,"$6,900 ",6,SUV,$0 ,0,No,1,16,0,$0 
850775812,0,25-Aug-51,48,0,,"$144,906 ",No,$0 ,No,M,Masters,,Highly Urban/ Urban,42,Commercial,"$33,040 ",1,Panel Truck,$0 ,0,No,2,17,0,$0 
235241080,0,13-Feb-60,39,2,15,"$79,961 ",No,"$246,846 ",Yes,F,Bachelors,Professional,Highly Urban/ Urban,41,Private,"$13,400 ",4,SUV,"$3,207 ",4,No,3,7,0,$0 
431463025,0,14-Jul-62,37,1,0,$0 ,No,$0 ,Yes,F,High School,Student,Highly Urban/ Urban,29,Private,"$5,200 ",1,SUV,$0 ,0,No,1,6,0,$0 
782144396,1,4-May-63,36,2,10,"$32,666 ",No,,Yes,M,High School,Clerical,Highly Urban/ Urban,48,Private,"$2,690 ",1,Minivan,$0 ,0,No,1,,0,$0 
225998780,0,13-Oct-58,41,3,2,,No,"$139,729 ",Yes,F,High School,Clerical,Highly Urban/ Urban,48,Private,"$11,780 ",4,Sports Car,"$16,948 ",4,Yes,2,1,1,"$1,886 "
134563236,1,30-Oct-56,43,2,0,$0 ,No,"$94,377 ",Yes,F,High School,Home Maker,Highly Urban/ Urban,47,Private,"$11,190 ",4,SUV,$0 ,0,No,0,,1,"$1,463 "
237047675,2,31-Oct-58,41,2,13,,No,"$176,678 ",Yes,M,<High School,Blue Collar,Highly Rural/ Rural,5,Commercial,"$30,640 ",1,Panel Truck,$0 ,0,No,0,6,0,$0 
815983847,0,24-Jun-48,51,0,3,"$82,591 ",No,"$308,611 ",Yes,F,High School,Clerical,Highly Rural/ Rural,14,Private,"$25,740 ",4,Minivan,$0 ,0,No,0,1,0,$0 
673194992,0,7-Sep-60,39,2,8,"$71,950 ",No,"$228,455 ",Yes,F,High School,Blue Collar,Highly Urban/ Urban,21,Commercial,"$3,070 ",3,SUV,"$13,656 ",1,No,2,11,0,$0 
747165582,0,13-Aug-62,37,0,13,"$111,152 ",No,"$286,594 ",Yes,M,Bachelors,Blue Collar,Highly Urban/ Urban,39,Commercial,"$15,410 ",4,Minivan,"$10,590 ",4,No,0,9,0,$0 
278669113,0,10-Apr-51,48,0,12,"$144,922 ",No,$0 ,No,M,Masters,,Highly Urban/ Urban,31,Commercial,"$6,300 ",1,Pickup,$0 ,0,Yes,0,20,1,"$2,702 "
896533861,1,5-Nov-58,41,2,0,$0 ,No,$0 ,Yes,M,<High School,Student,Highly Rural/ Rural,18,Private,"$1,500 ",11,Minivan,$0 ,0,No,1,8,0,$0 
688951353,0,18-Aug-46,53,0,13,"$79,082 ",No,"$270,035 ",Yes,F,Bachelors,Blue Collar,Highly Urban/ Urban,27,Commercial,"$14,850 ",1,SUV,"$10,293 ",4,No,3,1,0,$0 
402836695,0,4-Nov-52,47,0,7,,No,"$171,687 ",Yes,F,Bachelors,Professional,Highly Rural/ Rural,44,Private,"$11,350 ",10,Sports Car,$0 ,0,No,0,7,0,$0 
496473313,0,7-Sep-39,60,0,11,"$69,211 ",No,"$204,527 ",Yes,M,High School,Blue Collar,Highly Rural/ Rural,28,Commercial,"$26,690 ",10,Panel Truck,$0 ,0,No,0,1,0,$0 
779492973,0,10-Mar-66,33,3,13,"$34,200 ",Yes,$0 ,No,M,High School,Manager,Highly Urban/ Urban,5,Private,"$23,460 ",11,Minivan,"$4,675 ",3,No,1,1,0,$0 
757463764,0,30-Dec-52,46,0,13,"$94,198 ",No,"$315,253 ",Yes,M,Bachelors,Professional,Highly Rural/ Rural,42,Commercial,"$26,190 ",6,Panel Truck,$0 ,0,No,0,7,0,$0 
438307004,0,5-Jun-42,57,0,18,"$136,210 ",No,"$407,853 ",Yes,F,Bachelors,Manager,Highly Urban/ Urban,38,Private,"$3,080 ",9,SUV,"$8,982 ",2,No,2,11,0,$0 
960482528,1,10-Jul-57,42,3,15,"$122,744 ",No,"$322,924 ",Yes,F,Bachelors,Professional,Highly Urban/ Urban,24,Private,"$13,770 ",14,Sports Car,$0 ,0,No,0,5,0,$0 
758370952,0,17-Oct-44,55,0,13,"$19,694 ",No,"$162,610 ",Yes,F,Masters,Lawyer,Highly Urban/ Urban,63,Private,"$22,430 ",11,SUV,$0 ,0,No,2,,0,$0 
591799798,0,11-Sep-60,39,3,13,"$79,415 ",No,"$228,056 ",Yes,F,High School,Blue Collar,Highly Urban/ Urban,45,Commercial,"$13,870 ",9,Minivan,"$35,944 ",1,Yes,5,10,0,$0 
28378415,1,1-Jan-55,44,3,16,"$119,998 ",No,"$331,683 ",Yes,M,PhD,,Highly Urban/ Urban,34,Commercial,"$5,900 ",10,Pickup,$0 ,0,No,2,11,1,"$4,537 "
750564536,0,16-Apr-57,42,1,12,"$98,515 ",Yes,"$289,187 ",No,F,Masters,Lawyer,Highly Urban/ Urban,22,Private,"$15,990 ",1,SUV,"$4,208 ",1,No,4,17,1,"$23,910 "
76006645,0,12-Dec-51,47,0,9,"$58,081 ",No,$0 ,No,F,Masters,Lawyer,Highly Urban/ Urban,42,Private,"$12,010 ",1,SUV,$0 ,0,No,4,12,0,$0 
279092643,0,13-Jan-66,33,2,11,"$21,460 ",Yes,$0 ,No,M,Bachelors,Student,Highly Urban/ Urban,10,Commercial,"$27,960 ",6,Panel Truck,"$2,706 ",3,No,7,1,0,$0 
511932324,0,23-Sep-58,41,0,12,"$135,103 ",No,"$321,449 ",Yes,M,PhD,Lawyer,Highly Urban/ Urban,47,Private,"$15,720 ",14,Minivan,$0 ,0,No,0,19,0,$0 
959026427,0,8-Nov-50,49,0,11,"$20,529 ",No,"$83,752 ",Yes,F,<High School,Blue Collar,Highly Urban/ Urban,40,Private,"$8,450 ",14,SUV,$0 ,0,No,0,3,0,$0 
988703393,0,5-Dec-69,29,3,11,"$28,459 ",No,"$117,349 ",Yes,M,High School,Clerical,Highly Urban/ Urban,63,Private,"$6,970 ",10,Minivan,$0 ,0,Yes,0,9,0,$0 
528286303,0,2-Feb-58,41,0,11,"$48,022 ",No,$0 ,No,F,Masters,Home Maker,Highly Urban/ Urban,40,Private,"$11,050 ",11,SUV,$0 ,0,No,0,18,0,$0 
149060292,0,9-May-59,40,2,14,"$51,583 ",No,"$188,787 ",Yes,F,Bachelors,Clerical,Highly Urban/ Urban,51,Private,"$29,330 ",1,SUV,"$3,755 ",2,No,0,13,0,$0 
977521421,0,17-Jun-55,44,3,12,"$69,620 ",No,"$239,561 ",Yes,M,Masters,Manager,Highly Urban/ Urban,37,Private,"$12,860 ",7,Minivan,$0 ,0,No,1,15,0,$0 
610462742,0,9-Jun-51,48,0,13,"$36,835 ",No,"$167,142 ",Yes,M,High School,Blue Collar,Highly Urban/ Urban,20,Commercial,"$17,360 ",6,Minivan,"$32,434 ",2,No,2,10,0,$0 
210978517,0,8-Nov-53,46,0,11,"$52,543 ",No,"$219,675 ",Yes,M,High School,Manager,Highly Urban/ Urban,33,Commercial,"$18,450 ",4,Van,"$5,393 ",1,No,0,1,0,$0 
281621321,1,26-May-63,36,2,12,"$131,090 ",Yes,"$360,638 ",No,M,Bachelors,Blue Collar,Highly Urban/ Urban,29,Commercial,"$32,430 ",1,Panel Truck,"$6,514 ",4,No,9,9,1,"$60,847 "
526540595,0,10-Sep-54,45,2,8,"$32,097 ",No,,Yes,F,PhD,Manager,Highly Urban/ Urban,19,Private,"$9,210 ",1,SUV,$0 ,0,No,0,14,0,$0 
146842974,0,11-Mar-57,42,0,13,"$22,743 ",No,"$114,624 ",Yes,F,<High School,Blue Collar,Highly Urban/ Urban,12,Private,"$17,270 ",6,SUV,"$7,340 ",1,No,5,1,0,$0 
687436120,0,2-Jun-59,40,1,11,"$46,224 ",No,"$160,527 ",Yes,M,High School,Blue Collar,Highly Urban/ Urban,43,Commercial,"$5,500 ",5,Minivan,$0 ,0,No,0,1,0,$0 
723334294,0,23-Mar-47,52,0,10,"$58,780 ",No,$0 ,No,M,Bachelors,Blue Collar,Highly Urban/ Urban,45,Commercial,"$12,580 ",4,Minivan,"$1,971 ",3,No,0,5,0,$0 
