SK_ID_CURR,CODE_GENDER,DAYS_BIRTH,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,DAYS_EMPLOYED,OCCUPATION_TYPE,ORGANIZATION_TYPE,AMT_INCOME_TOTAL,CNT_FAM_MEMBERS,CNT_CHILDREN
335528,F,-16650,Secondary / secondary special,Single / not married,-2334,Sales staff,Self-employed,67500.0,1.0,0
335535,F,-13431,Secondary / secondary special,Married,-2443,Cooking staff,Medicine,135000.0,3.0,1
335593,F,-16704,Secondary / secondary special,Married,-132,Cleaning staff,Self-employed,175500.0,3.0,1
335626,F,-14896,Higher education,Married,-859,Laborers,Business Entity Type 3,315000.0,2.0,0
335627,F,-19189,Higher education,Widow,-2350,Laborers,Self-employed,135000.0,1.0,0
335630,M,-19484,Secondary / secondary special,Married,-6339,Security staff,Business Entity Type 3,270000.0,2.0,0
335642,F,-11650,Secondary / secondary special,Married,-143,,Business Entity Type 1,135000.0,3.0,1
335657,F,-13746,Higher education,Married,-361,Core staff,School,114750.0,4.0,2
335660,M,-9929,Higher education,Married,-1436,IT staff,School,135000.0,2.0,0
335682,F,-13271,Secondary / secondary special,Single / not married,-2333,Accountants,Self-employed,157500.0,3.0,2
335689,F,-15071,Secondary / secondary special,Single / not married,-1646,Laborers,Business Entity Type 3,157500.0,1.0,0
335698,F,-20464,Secondary / secondary special,Married,-3340,Laborers,Trade: type 3,180000.0,2.0,0
335699,F,-23898,Secondary / secondary special,Single / not married,365243,,XNA,67500.0,1.0,0
335703,F,-10471,Secondary / secondary special,Married,-626,Drivers,School,42750.0,3.0,1
335705,F,-17342,Secondary / secondary special,Married,-1326,Accountants,Business Entity Type 3,225000.0,2.0,0
335708,F,-24420,Secondary / secondary special,Widow,365243,,XNA,67500.0,1.0,0
335768,F,-13560,Secondary / secondary special,Married,-581,Managers,Postal,189000.0,2.0,0
335838,F,-22394,Secondary / secondary special,Civil marriage,365243,,XNA,135000.0,2.0,0
335839,F,-11051,Secondary / secondary special,Married,-3121,Managers,Postal,99000.0,2.0,0
335855,F,-14322,Secondary / secondary special,Married,-1550,Managers,Self-employed,270000.0,4.0,2
335878,F,-21928,Secondary / secondary special,Separated,365243,,XNA,117000.0,1.0,0
335881,F,-15039,Secondary / secondary special,Civil marriage,-226,,Business Entity Type 3,157500.0,3.0,1
335891,F,-20193,Secondary / secondary special,Widow,365243,,XNA,112500.0,1.0,0
335903,M,-22001,Higher education,Married,-4199,,University,157500.0,2.0,0
335918,F,-10505,Secondary / secondary special,Married,-247,,Business Entity Type 3,67500.0,2.0,0
335949,M,-11660,Secondary / secondary special,Separated,-381,Drivers,Business Entity Type 3,135000.0,3.0,2
335965,F,-20983,Secondary / secondary special,Single / not married,-14296,Laborers,Postal,225000.0,1.0,0
335970,M,-12982,Secondary / secondary special,Married,-3040,,Self-employed,202500.0,3.0,1
335972,F,-20513,Secondary / secondary special,Married,-3124,Managers,Other,94500.0,2.0,0
335979,M,-14055,Secondary / secondary special,Married,-855,Drivers,Business Entity Type 1,450000.0,4.0,2
335993,F,-17061,Secondary / secondary special,Married,-1009,Core staff,School,72000.0,2.0,0
336011,F,-11464,Secondary / secondary special,Married,-1446,Sales staff,Self-employed,90000.0,4.0,2
336022,F,-12228,Secondary / secondary special,Married,-3390,Sales staff,Self-employed,157500.0,4.0,2
336027,M,-12086,Secondary / secondary special,Single / not married,-3495,Laborers,Transport: type 4,135000.0,1.0,0
336033,M,-11079,Secondary / secondary special,Married,-463,,Business Entity Type 3,117000.0,3.0,1
336093,M,-19302,Secondary / secondary special,Married,-2036,Managers,Agriculture,360000.0,2.0,0
336107,M,-10738,Secondary / secondary special,Married,-234,Laborers,Business Entity Type 2,162000.0,2.0,0
336132,F,-14934,Higher education,Married,-3700,Core staff,Police,180000.0,2.0,0
336145,F,-22331,Higher education,Widow,365243,,XNA,103500.0,1.0,0
336149,F,-18156,Higher education,Married,-1250,Managers,Business Entity Type 3,202500.0,2.0,0
336158,M,-8363,Secondary / secondary special,Separated,-128,Sales staff,Business Entity Type 3,67500.0,2.0,1
336162,F,-11788,Higher education,Married,-283,Secretaries,University,76500.0,3.0,1
336203,M,-9615,Higher education,Single / not married,-763,Laborers,Business Entity Type 3,225000.0,1.0,0
336212,F,-15920,Secondary / secondary special,Married,-4803,Medicine staff,Other,67500.0,2.0,0
336230,F,-13011,Secondary / secondary special,Married,-1835,Medicine staff,Other,67500.0,4.0,2
336236,F,-24752,Lower secondary,Widow,365243,,XNA,54000.0,1.0,0
336237,F,-23563,Secondary / secondary special,Widow,365243,,XNA,112500.0,1.0,0
336243,F,-14374,Secondary / secondary special,Married,-2037,Managers,Industry: type 12,225000.0,3.0,1
336255,M,-16224,Secondary / secondary special,Married,-468,Laborers,Housing,90000.0,5.0,3
336257,F,-19269,Secondary / secondary special,Single / not married,-3368,Managers,Business Entity Type 3,157500.0,1.0,0
336267,F,-19240,Secondary / secondary special,Married,-1426,Sales staff,Business Entity Type 3,121500.0,2.0,0
336270,F,-11506,Secondary / secondary special,Married,-621,Core staff,Kindergarten,58500.0,4.0,2
336287,F,-23723,Secondary / secondary special,Civil marriage,365243,,XNA,112500.0,2.0,0
336292,F,-15168,Secondary / secondary special,Married,-4357,Sales staff,Trade: type 7,247500.0,2.0,0
336303,F,-12552,Higher education,Married,-2980,Accountants,Other,135000.0,2.0,0
336304,F,-11783,Higher education,Married,-1303,Sales staff,Business Entity Type 3,247500.0,3.0,1
336326,M,-14962,Secondary / secondary special,Married,-3493,Laborers,Business Entity Type 3,135000.0,5.0,3
336335,F,-16519,Secondary / secondary special,Civil marriage,-703,Laborers,Business Entity Type 3,225000.0,2.0,0
336337,F,-16297,Secondary / secondary special,Married,-4756,High skill tech staff,Industry: type 7,153000.0,2.0,0
336341,M,-17130,Higher education,Married,-2562,High skill tech staff,Business Entity Type 3,405000.0,3.0,1
336350,F,-11552,Secondary / secondary special,Married,-1519,Sales staff,Self-employed,58500.0,3.0,1
336364,F,-12940,Higher education,Married,-1686,,Other,162000.0,4.0,2
336423,M,-12167,Secondary / secondary special,Single / not married,-964,Drivers,Business Entity Type 3,144000.0,2.0,1
336434,M,-10208,Secondary / secondary special,Single / not married,-428,,Business Entity Type 3,90000.0,1.0,0
336469,F,-12180,Secondary / secondary special,Married,-2437,Medicine staff,Medicine,135000.0,2.0,0
336485,F,-18728,Higher education,Married,-9396,Core staff,Housing,202500.0,2.0,0
336501,F,-22051,Secondary / secondary special,Married,365243,,XNA,44100.0,2.0,0
336530,F,-14245,Secondary / secondary special,Married,-4760,Managers,Government,112500.0,4.0,2
336564,F,-24149,Secondary / secondary special,Married,365243,,XNA,94500.0,2.0,0
336591,F,-18513,Secondary / secondary special,Married,-11666,,Business Entity Type 2,112500.0,2.0,0
336593,F,-14008,Secondary / secondary special,Separated,-3406,Core staff,Medicine,135000.0,2.0,1
336594,F,-14822,Secondary / secondary special,Single / not married,-1945,Sales staff,Self-employed,135000.0,1.0,0
336629,M,-14551,Higher education,Married,-521,Laborers,Transport: type 4,292500.0,2.0,0
336637,M,-11161,Secondary / secondary special,Married,-191,Sales staff,Business Entity Type 3,135000.0,3.0,1
336665,M,-15628,Secondary / secondary special,Civil marriage,-938,,Business Entity Type 3,76500.0,3.0,1
336669,F,-21492,Secondary / secondary special,Married,365243,,XNA,180000.0,2.0,0
336683,M,-11668,Secondary / secondary special,Single / not married,-2065,,Business Entity Type 3,180000.0,1.0,0
336688,F,-15513,Higher education,Civil marriage,-7085,Accountants,Bank,261000.0,2.0,0
336702,M,-9018,Higher education,Single / not married,-192,Laborers,Business Entity Type 3,135000.0,1.0,0
336708,F,-21060,Secondary / secondary special,Single / not married,-14245,Medicine staff,Medicine,225000.0,1.0,0
336720,F,-12417,Higher education,Single / not married,-122,Core staff,University,135000.0,1.0,0
336736,F,-13890,Secondary / secondary special,Married,-183,Laborers,Business Entity Type 3,90000.0,4.0,2
336739,F,-12948,Higher education,Married,-459,High skill tech staff,Business Entity Type 3,225000.0,2.0,0
336744,F,-24152,Secondary / secondary special,Widow,365243,,XNA,112500.0,1.0,0
336773,F,-18059,Secondary / secondary special,Single / not married,-620,Sales staff,Business Entity Type 3,135000.0,1.0,0
336781,M,-19869,Higher education,Single / not married,-446,,Other,225000.0,1.0,0
336797,F,-21649,Higher education,Married,365243,,XNA,180000.0,2.0,0
336800,F,-8768,Higher education,Married,-2142,Core staff,Medicine,270000.0,4.0,2
336804,M,-24037,Secondary / secondary special,Married,-2479,Laborers,Construction,135000.0,2.0,0
336808,M,-18510,Secondary / secondary special,Widow,-693,Sales staff,Trade: type 7,180000.0,1.0,0
336817,F,-9640,Incomplete higher,Married,-215,Accountants,Business Entity Type 3,67500.0,3.0,1
336819,F,-23728,Secondary / secondary special,Separated,365243,,XNA,76500.0,1.0,0
336824,F,-19878,Secondary / secondary special,Married,-9200,Managers,Trade: type 7,360000.0,2.0,0
336866,M,-22118,Secondary / secondary special,Married,-3789,Laborers,School,76500.0,2.0,0
336867,M,-14563,Secondary / secondary special,Civil marriage,-1065,Laborers,Construction,202500.0,3.0,1
336897,F,-18799,Secondary / secondary special,Married,-11334,Core staff,Kindergarten,94500.0,2.0,0
336905,F,-19643,Secondary / secondary special,Civil marriage,365243,,XNA,45000.0,2.0,0
336906,F,-21040,Secondary / secondary special,Married,-3320,Sales staff,Self-employed,225000.0,2.0,0
336911,F,-20993,Secondary / secondary special,Married,365243,,XNA,117000.0,2.0,0
336958,F,-8446,Secondary / secondary special,Single / not married,-1692,Laborers,Business Entity Type 1,67500.0,1.0,0
336960,M,-14428,Secondary / secondary special,Married,-2426,Laborers,Transport: type 2,112500.0,2.0,0
336963,F,-14239,Secondary / secondary special,Single / not married,-272,High skill tech staff,Trade: type 3,292500.0,1.0,0
336972,M,-11274,Higher education,Married,-4388,Managers,Military,225000.0,2.0,0
336974,F,-18693,Higher education,Married,-1803,Accountants,Self-employed,99000.0,2.0,0
336984,F,-9963,Secondary / secondary special,Married,-3047,Sales staff,Other,261000.0,2.0,0
336997,F,-14808,Secondary / secondary special,Married,-724,High skill tech staff,Business Entity Type 2,135000.0,2.0,0
337004,M,-10501,Higher education,Single / not married,-1116,Drivers,Industry: type 3,180000.0,1.0,0
337016,F,-17272,Secondary / secondary special,Married,-5288,Managers,Business Entity Type 3,270000.0,2.0,0
337021,F,-9690,Secondary / secondary special,Civil marriage,-332,High skill tech staff,Self-employed,135000.0,3.0,1
337036,F,-10346,Higher education,Married,-1122,Managers,Government,81000.0,3.0,1
337041,M,-18427,Higher education,Married,-1755,Drivers,Security,112500.0,2.0,0
337048,F,-18760,Secondary / secondary special,Separated,-1974,Cooking staff,Self-employed,166500.0,1.0,0
337053,F,-13523,Secondary / secondary special,Married,-308,Medicine staff,Medicine,76500.0,4.0,2
337060,F,-11680,Higher education,Married,-388,Accountants,Self-employed,157500.0,3.0,1
337064,F,-11875,Secondary / secondary special,Married,-2399,Laborers,Self-employed,112500.0,4.0,2
337069,F,-21332,Higher education,Married,365243,,XNA,157500.0,2.0,0
337101,F,-8940,Higher education,Married,-2248,Sales staff,Self-employed,202500.0,2.0,0
337146,M,-13460,Secondary / secondary special,Married,-772,Laborers,Construction,180000.0,3.0,1
337148,F,-23270,Higher education,Married,-3955,Accountants,Business Entity Type 1,450000.0,2.0,0
337169,F,-23215,Secondary / secondary special,Widow,365243,,XNA,72000.0,1.0,0
337198,F,-19929,Secondary / secondary special,Married,-2016,Cooking staff,Self-employed,90000.0,2.0,0
337202,M,-14629,Secondary / secondary special,Married,-450,,Other,67500.0,2.0,0
337215,F,-17113,Secondary / secondary special,Married,-2495,,Business Entity Type 3,90000.0,2.0,0
337216,F,-17093,Secondary / secondary special,Married,-2250,,Other,139500.0,3.0,1
337229,F,-14687,Secondary / secondary special,Married,-786,Sales staff,Business Entity Type 3,135000.0,3.0,1
337249,F,-12548,Secondary / secondary special,Married,-1835,Sales staff,Trade: type 7,225000.0,4.0,2
337256,F,-17905,Secondary / secondary special,Married,-2172,Cooking staff,Business Entity Type 2,180000.0,2.0,0
337257,M,-14967,Secondary / secondary special,Married,-7693,Core staff,Police,202500.0,2.0,0
337303,M,-8926,Secondary / secondary special,Single / not married,-499,,Transport: type 4,135000.0,1.0,0
337316,M,-18312,Higher education,Married,-1499,,Business Entity Type 3,90000.0,2.0,0
337334,F,-12750,Higher education,Separated,-2332,High skill tech staff,Business Entity Type 3,157500.0,1.0,0
337355,M,-12474,Secondary / secondary special,Married,-2641,Laborers,Business Entity Type 3,171000.0,2.0,0
337362,F,-12377,Higher education,Married,-1716,Sales staff,Transport: type 4,135000.0,3.0,1
337363,F,-17124,Secondary / secondary special,Married,-1452,Cleaning staff,Industry: type 11,126000.0,2.0,0
337421,M,-14568,Higher education,Married,-1647,Managers,Medicine,315000.0,4.0,2
337429,M,-15211,Secondary / secondary special,Married,-105,High skill tech staff,Business Entity Type 2,315000.0,3.0,1
337440,F,-24200,Secondary / secondary special,Civil marriage,365243,,XNA,67500.0,2.0,0
337444,M,-15807,Secondary / secondary special,Civil marriage,-1609,,Business Entity Type 3,180000.0,4.0,2
337446,F,-20417,Secondary / secondary special,Married,365243,,XNA,76500.0,2.0,0
337455,F,-13665,Secondary / secondary special,Married,-573,Sales staff,Self-employed,157500.0,3.0,1
337461,M,-13661,Secondary / secondary special,Single / not married,-4835,Laborers,Self-employed,135000.0,1.0,0
337483,F,-13197,Secondary / secondary special,Civil marriage,-6328,,Electricity,76500.0,2.0,0
337519,M,-14283,Secondary / secondary special,Married,-4461,Managers,Business Entity Type 2,100350.0,2.0,0
337535,F,-19851,Secondary / secondary special,Separated,-1891,Managers,Services,144000.0,1.0,0
337553,F,-13429,Secondary / secondary special,Married,-1032,Core staff,Hotel,112500.0,2.0,0
337564,M,-18186,Secondary / secondary special,Civil marriage,-2664,Laborers,Business Entity Type 2,90000.0,2.0,0
337578,F,-20428,Secondary / secondary special,Married,365243,,XNA,202500.0,2.0,0
337624,F,-21519,Secondary / secondary special,Civil marriage,-3391,,Other,202500.0,2.0,0
337657,F,-21475,Secondary / secondary special,Married,365243,,XNA,31500.0,2.0,0
337662,M,-13365,Secondary / secondary special,Married,-457,Laborers,Self-employed,189000.0,3.0,1
337675,F,-19878,Secondary / secondary special,Married,365243,,XNA,193500.0,2.0,0
337677,F,-18579,Higher education,Married,-2011,,Business Entity Type 3,202500.0,2.0,0
337680,F,-21248,Secondary / secondary special,Single / not married,365243,,XNA,148500.0,1.0,0
337682,M,-10851,Secondary / secondary special,Married,-1024,Sales staff,Trade: type 2,225000.0,4.0,2
337693,F,-20439,Secondary / secondary special,Widow,365243,,XNA,112500.0,1.0,0
337694,F,-21177,Secondary / secondary special,Married,365243,,XNA,247500.0,2.0,0
337714,M,-10415,Secondary / secondary special,Married,-2439,Laborers,Industry: type 11,135000.0,3.0,1
337717,F,-15074,Higher education,Married,-1615,High skill tech staff,Business Entity Type 3,247500.0,2.0,0
337721,F,-15229,Secondary / secondary special,Married,-1036,Cooking staff,Business Entity Type 3,76500.0,3.0,1
337758,F,-17193,Secondary / secondary special,Married,-3309,Sales staff,Government,90000.0,2.0,0
337766,F,-19670,Secondary / secondary special,Separated,-96,Cooking staff,Self-employed,171000.0,1.0,0
337768,M,-15479,Secondary / secondary special,Married,-2205,Drivers,Business Entity Type 3,360000.0,5.0,3
337783,F,-12190,Secondary / secondary special,Married,-3962,Waiters/barmen staff,Business Entity Type 2,112500.0,2.0,0
337798,M,-13319,Secondary / secondary special,Civil marriage,-2686,Low-skill Laborers,Business Entity Type 3,105750.0,3.0,1
337805,M,-15822,Higher education,Separated,-1054,Sales staff,Self-employed,135000.0,1.0,0
337815,F,-19168,Secondary / secondary special,Married,-3155,Core staff,Government,90000.0,2.0,0
337833,F,-14468,Secondary / secondary special,Married,-832,Laborers,Business Entity Type 3,234000.0,3.0,1
337834,F,-22274,Secondary / secondary special,Widow,365243,,XNA,157500.0,1.0,0
337835,F,-14165,Secondary / secondary special,Married,-2507,Sales staff,Business Entity Type 3,90000.0,2.0,0
337916,F,-10231,Secondary / secondary special,Married,-1235,Sales staff,Self-employed,81000.0,2.0,0
337924,F,-16413,Secondary / secondary special,Separated,-2258,Core staff,Self-employed,247500.0,1.0,0
337926,M,-13395,Secondary / secondary special,Married,-1038,Drivers,Self-employed,135000.0,3.0,1
337937,F,-11838,Secondary / secondary special,Married,-184,Laborers,Business Entity Type 2,315000.0,4.0,2
337945,M,-10843,Secondary / secondary special,Single / not married,-1508,Waiters/barmen staff,Self-employed,135000.0,1.0,0
